Region,City,Place Type,Place Category,Place Name,Rating,Review Text,Reviewer Language,Cleaned Review,neg,neu,pos,compound,Sentiment Label,Topic
North,Umluj,restaurant,restaurant,Falafel Buffet,3.4,Nice,en,nice,0.0,0.0,1.0,0.4215,positive,3
North,Umluj,restaurant,restaurant,Falafel Buffet,3.4,Good place,en,good place,0.0,0.256,0.744,0.4404,positive,3
North,Umluj,restaurant,restaurant,Falafel Buffet,3.4,"Uncle Saber, may God give you good health and wellness, one of the most beautiful buffets in Umluj, something very beautiful",en-US,"uncle saber, may god give you good health and wellness, one of the most beautiful buffets in umluj, something very beautiful",0.0,0.364,0.636,0.9403,positive,2
North,Umluj,restaurant,restaurant,Falafel Buffet,3.4,A simple and humble shop..specializing in making falafel sandwiches with french fries..the work is excellent and delicious..,en-US,a simple and humble shop..specializing in making falafel sandwiches with french fries..the work is excellent and delicious..,0.0,0.549,0.451,0.8126,positive,2
North,Umluj,restaurant,restaurant,Tema Tikka مطعم تيما تكا,3.3,Not a true chicken 65. But the teka sandwich was good..,en,not a true chicken 65. but the teka sandwich was good..,0.0,0.345,0.655,0.6908,positive,2
North,Umluj,restaurant,restaurant,Tema Tikka مطعم تيما تكا,3.3,Got a tandoori sandwich today it taste like old.chicken was not cooked I got many pieces raw.no taste at all,en,got a tandoori sandwich today it taste like old.chicken was not cooked i got many pieces raw.no taste at all,0.0,0.828,0.172,0.3612,positive,2
North,Umluj,restaurant,restaurant,Tema Tikka مطعم تيما تكا,3.3,May God bless them with delicious food that is worth a visit,en-US,may god bless them with delicious food that is worth a visit,0.0,0.222,0.778,0.8591,positive,3
North,Umluj,restaurant,restaurant,Tema Tikka مطعم تيما تكا,3.3,They wrote that they are open on Saturday from 1pm and it is 4:20 and it is closed. I wish you could update the timings in the website.,en-US,they wrote that they are open on saturday from 1pm and it is 4:20 and it is closed. i wish you could update the timings in the website.,0.0,0.769,0.231,0.4019,positive,1
North,Umluj,museum,tourist_attraction,Ummlujj heritage area,3.0,Nice area with ancient architecture,en,nice area with ancient architecture,0.0,0.517,0.483,0.4215,positive,3
North,Umluj,museum,tourist_attraction,Ummlujj heritage area,3.0,"A heritage place: old buildings and street, souq area, near to beach.",en,"a heritage place: old buildings and street, souq area, near to beach.",0.0,1.0,0.0,0.0,neutral,0
North,Umluj,museum,tourist_attraction,Ummlujj heritage area,3.0,"An ancient heritage city. Mashallah, it will be activated during Ramadan. Mashallah, it will be crowded. I hope it will be operated all year round for tourism, given that the Umluj area lacks entertainment places.",en-US,"an ancient heritage city. mashallah, it will be activated during ramadan. mashallah, it will be crowded. i hope it will be operated all year round for tourism, given that the umluj area lacks entertainment places.",0.0,0.749,0.251,0.6908,positive,3
Central,Unaizah,hotel,lodging,Sukna Almosafer Furnished Apartments سكنى المسافر للشقق المفروشة,3.1,"Well we stayed for two nights. The place was very clean and tidy.
Staff is very cooperative. very good for small family. The only problem was they don't have heater in winters. Almost every location was near from this hotel.",en,"well we stayed for two nights. the place was very clean and tidy.
staff is very cooperative. very good for small family. the only problem was they don't have heater in winters. almost every location was near from this hotel.",0.099,0.62,0.281,0.6124,positive,2
Central,Unaizah,hotel,lodging,Sukna Almosafer Furnished Apartments سكنى المسافر للشقق المفروشة,3.1,"Very good room and economy price and receptions Mr.Mohamed Hamad very good approach for customers, I appreciate",en,"very good room and economy price and receptions mr.mohamed hamad very good approach for customers, i appreciate",0.0,0.485,0.515,0.8176,positive,2
Central,Unaizah,hotel,lodging,Sukna Almosafer Furnished Apartments سكنى المسافر للشقق المفروشة,3.1,Hotel is good but staff is not cooperative. No accessories holders provided in bathrooms.,en,hotel is good but staff is not cooperative. no accessories holders provided in bathrooms.,0.0,0.707,0.293,0.4404,positive,2
Central,Unaizah,hotel,lodging,Sukna Almosafer Furnished Apartments سكنى المسافر للشقق المفروشة,3.1,"no in room facilitities
cleaning not so good",en,"no in room facilitities
cleaning not so good",0.0,0.508,0.492,0.4404,positive,3
Central,Unaizah,hotel,lodging,Sukna Almosafer Furnished Apartments سكنى المسافر للشقق المفروشة,3.1,Nice hotel with normal prices,en,nice hotel with normal prices,0.0,0.517,0.483,0.4215,positive,3
Central,Unaizah,hotel,lodging,شاليهات فلامنجو,3.2,Good place,en,good place,0.0,0.256,0.744,0.4404,positive,3
Central,Unaizah,hotel,lodging,شاليهات فلامنجو,3.2,"“Do not hesitate to return to God, even if your sins increase.
“The one who left you while you were under the roof of sin will not let you down while you were under the wing of repentance.”",en-US,"“do not hesitate to return to god, even if your sins increase.
“the one who left you while you were under the roof of sin will not let you down while you were under the wing of repentance.”",0.412,0.379,0.209,-0.6486,negative,1
Central,Unaizah,hotel,lodging,شاليهات فلامنجو,3.2,"Sweet, tidy and clean for small gatherings of friends, small family and neighbours",en-US,"sweet, tidy and clean for small gatherings of friends, small family and neighbours",0.0,0.405,0.595,0.8316,positive,2
Central,Unaizah,hotel,lodging,شاليهات فلامنجو,3.2,The chalet is beautiful and small enough for a small family,en-US,the chalet is beautiful and small enough for a small family,0.0,0.562,0.438,0.5994,positive,2
Central,Unaizah,hotel,lodging,درة نجد للشقق الاقتصادية,3.2,The room was without ac and currain.  Ac was not working and in other room tbey dint have curtains. It is in dessert you will not fine any food point near it. Far away from the centre.,en,the room was without ac and currain.  ac was not working and in other room tbey dint have curtains. it is in dessert you will not fine any food point near it. far away from the centre.,0.0,0.904,0.096,0.2023,positive,1
Central,Unaizah,hotel,lodging,درة نجد للشقق الاقتصادية,3.2,"Unsatisfactory experience. Firstly, I was traveling and this was the closest place I could book. The place is far from services. After arriving at the site, I called the number. I knew it when I arrived because the location’s features were not clear. It said that the room had no air conditioning. If you wanted or did not want it, it would be a reservation.",en-US,"unsatisfactory experience. firstly, i was traveling and this was the closest place i could book. the place is far from services. after arriving at the site, i called the number. i knew it when i arrived because the location’s features were not clear. it said that the room had no air conditioning. if you wanted or did not want it, it would be a reservation.",0.0,0.828,0.172,0.4939,positive,1
Central,Unaizah,hotel,lodging,درة نجد للشقق الاقتصادية,3.2,"Clean apartment, great atmosphere and excellent service
And good prices
And delivery of rides, school, etc",en-US,"clean apartment, great atmosphere and excellent service
and good prices
and delivery of rides, school, etc",0.0,0.374,0.626,0.9246,positive,2
Central,Unaizah,hotel,lodging,درة نجد للشقق الاقتصادية,3.2,"Excellent and reasonable price, affordable for everyone. I advise everyone to stay in this hotel",en-US,"excellent and reasonable price, affordable for everyone. i advise everyone to stay in this hotel",0.0,0.684,0.316,0.5719,positive,2
Central,Unaizah,hotel,lodging,شاليه هلا وغلا,3.4,May God bless its owner with a beautiful and complete chalet,en-US,may god bless its owner with a beautiful and complete chalet,0.0,0.312,0.688,0.8316,positive,2
Central,Unaizah,hotel,lodging,شاليه هلا وغلا,3.4,Excellent chalet 👍🏻,en-US,excellent chalet 👍🏻,0.0,0.351,0.649,0.5719,positive,2
Central,Unaizah,hotel,lodging,شاليه هلا وغلا,3.4,"The chalet is very bad, far away, expensive and has bad treatment",en-US,"the chalet is very bad, far away, expensive and has bad treatment",0.583,0.417,0.0,-0.7906,negative,1
Central,Unaizah,hotel,lodging,شاليه هلا وغلا,3.4,"It is worth a visit, may God bless it. It is nice and its price is reasonable, may God bless it👌🏻👌🏻",en-US,"it is worth a visit, may god bless it. it is nice and its price is reasonable, may god bless it👌🏻👌🏻",0.0,0.293,0.707,0.91,positive,3
Central,Unaizah,hotel,lodging,شاليه هلا وغلا,3.4,Worth a visit and competitive prices,en-US,worth a visit and competitive prices,0.0,0.357,0.643,0.3818,positive,3
Central,Unaizah,amusement_park,amusement_park,Safforiland,2.9,"The whole playing area has been dismantled. They are planning to give it to some other company to install the rides, etc may be. I didn't like it as the kids were extremely disappointed for not finding their fun land.",en,"the whole playing area has been dismantled. they are planning to give it to some other company to install the rides, etc may be. i didn't like it as the kids were extremely disappointed for not finding their fun land.",0.213,0.58,0.207,-0.0359,neutral,0
