Region,City,Place Type,Place Category,Place Name,Rating,Review Text,Reviewer Language,Cleaned Review,neg,neu,pos,compound,Sentiment Label,Mismatch
North,Hail,hotel,lodging,Comfort Hotel Suites,3.9,"Not really clean, smell is bad
Very old furniture.
Only location is good",en,really clean smell bad old furniture location good,0.257,0.341,0.402,0.2799,positive,Aligned
North,Hail,hotel,lodging,Comfort Hotel Suites,3.9,Aahhaaa in syaa Allah monday I'll honeymoon there...yesterday just go for booking room before...😍😍😍👍👍  let's see how services later,en,aahhaaa syaa allah monday ill honeymoon thereyesterday go booking room before😍😍😍👍👍 lets see services later,0.167,0.833,0.0,-0.4215,negative,Aligned
North,Hail,hotel,lodging,Comfort Hotel Suites,3.9,Very neat rooms available her.Wide car parking area.Dealings very good,en,neat rooms available herwide car parking areadealings good,0.0,0.504,0.496,0.7096,positive,Aligned
North,Hail,hotel,lodging,Comfort Hotel Suites,3.9,"Clean ,organized ,surrounded by important shops , customer service is amazing and affordable .
💕",en,clean organized surrounded important shops customer service amazing affordable 💕,0.0,0.42,0.58,0.8074,positive,Aligned
North,Hail,hotel,lodging,Orient House,3.7,"I have booked two rooms apartment. Their Jacuzi was a deceptive offer. Bathroom was filthy  enough to ruin the whole family trip. The jet spray was leaking continue for two days even after complaining them. Jacuzzi wasn't working. Upon complaint they refused to change the room. They also failed to fix the issue.
Never visit them again.
Per day charges for two rooms apartment was 380 availed some discounted offer online.",en,booked two rooms apartment jacuzi deceptive offer bathroom filthy enough ruin whole family trip jet spray leaking continue two days even complaining jacuzzi wasnt working upon complaint refused change room also failed fix issue never visit per day charges two rooms apartment availed discounted offer online,0.239,0.705,0.056,-0.8782,negative,Aligned
North,Hail,hotel,lodging,Orient House,3.7,The hotel was very clean and the staff was hospitable. Great service. Breakfast is sent to the room. The omelette was very good.,en,hotel clean staff hospitable great service breakfast sent room omelette good,0.0,0.452,0.548,0.8658,positive,Aligned
North,Hail,hotel,lodging,Orient House,3.7,No towels.   Bod service,en,towels bod service,0.0,1.0,0.0,0.0,neutral,Aligned
North,Hail,hotel,lodging,Orient House,3.7,"Clean room , nice service and good price",en,clean room nice service good price,0.0,0.263,0.737,0.8126,positive,Aligned
North,Hail,hotel,lodging,Orient House,3.7,The location and ambience is nice. The furniture need to be replaced immediately,en,location ambience nice furniture need replaced immediately,0.0,0.682,0.318,0.4215,positive,Aligned
North,Hail,hotel,lodging,منتجع شرفا السياحي,4.1,"A wonderful, well-arranged, distinctive and eye-catching farm that mimics a beautiful era that has passed. I did not try living there because of its distance from the country, the poor services and the high price.",en,wonderful wellarranged distinctive eyecatching farm mimics beautiful era passed try living distance country poor services high price,0.126,0.567,0.308,0.6705,positive,Aligned
North,Hail,hotel,lodging,منتجع شرفا السياحي,4.1,"Very nice resort, so calm, beautiful landscape palmtrees, orange  trees with nice hospitality and nice staff.",en,nice resort calm beautiful landscape palmtrees orange trees nice hospitality nice staff,0.0,0.324,0.676,0.9274,positive,Aligned
North,Hail,hotel,lodging,منتجع شرفا السياحي,4.1,"The area is nice . The place, there is un-affordable prices. I won’t recommend",en,area nice place unaffordable prices ’ recommend,0.0,0.43,0.57,0.6486,positive,Aligned
North,Hail,hotel,lodging,منتجع شرفا السياحي,4.1,"Amazing place
Worth a second visit 😍🙏",en,amazing place worth second visit 😍🙏,0.0,0.412,0.588,0.6908,positive,Aligned
North,Hail,hotel,lodging,فندق سكناي رويال,4.2,"The room is clean, and quiet and has a good-sized window.
However, the windows need to be changed. The workers sometimes have a noticeable odour, so I usually spray some perfume after they leave.
As for the food, it is overrated, poorly presented and not pleasant. However, it is still edible if you have to eat it, but re-wash the cutlery...

I would like to mention that the manager's professionalism and care towards customers stood out to me. Therefore, I have decided to increase my rating by one star as a gesture of appreciation...",en,room clean quiet goodsized window however windows need changed workers sometimes noticeable odour usually spray perfume leave food overrated poorly presented pleasant however still edible eat rewash cutlery would like mention managers professionalism care towards customers stood therefore decided increase rating one star gesture appreciation,0.021,0.673,0.306,0.9442,positive,Aligned
North,Hail,hotel,lodging,فندق سكناي رويال,4.2,"I would like to thank Mahmoud for making our stay memorable and enjoyable. His assistance in addressing our requests promptly and with a smile did not go unnoticed. It's clear that he go above and beyond to create a welcoming and comfortable environment for guests. His exceptional service has undoubtedly contributed to the positive impression we have of the hotel, and we look forward to returning in the future.",en,would like thank mahmoud making stay memorable enjoyable assistance addressing requests promptly smile go unnoticed clear go beyond create welcoming comfortable environment guests exceptional service undoubtedly contributed positive impression hotel look forward returning future,0.0,0.472,0.528,0.9744,positive,Aligned
North,Hail,hotel,lodging,فندق سكناي رويال,4.2,"It was a pleasant stay at this hotel. Everything was organized and clean. The staff was so elegant, welcoming, caring and friendly. Rooms are large and the breakfast, coffee and snacks are so delicious. The lobby was so elegant and quiet such a nice place to relax and to do businesses as well. Many thanks for this great hospitality experience that exceeds expectations.",en,pleasant stay hotel everything organized clean staff elegant welcoming caring friendly rooms large breakfast coffee snacks delicious lobby elegant quiet nice place relax businesses well many thanks great hospitality experience exceeds expectations,0.0,0.305,0.695,0.9899,positive,Aligned
North,Hail,hotel,lodging,فندق سكناي رويال,4.2,"One of the best hotels I’ve visited , great hospitality , friendly staff , clean and tidy .

I visited this place multiple times and they are maintaining their high standards with further advancement in all aspects .

Highly recommended 👍",en,one best hotels ’ visited great hospitality friendly staff clean tidy visited place multiple times maintaining high standards advancement aspects highly recommended 👍,0.0,0.495,0.505,0.9459,positive,Aligned
North,Hail,hotel,lodging,فندق سكناي رويال,4.2,"Rooms are spacious.
Breakfast in room. Unfortunately the only hot drink in breakfast is tea . Coffee you have to go to the small coffee shop in the lobby .",en,rooms spacious breakfast room unfortunately hot drink breakfast tea coffee go small coffee shop lobby,0.145,0.788,0.067,-0.3182,negative,Aligned
North,Hail,hotel,lodging,Apartments diamond crown,4.0,It's a beautiful area,en,beautiful area,0.0,0.204,0.796,0.5994,positive,Aligned
North,Hail,hotel,lodging,Apartments diamond crown,4.0,"It was clean, comfortable and very welcoming",en,clean comfortable welcoming,0.0,0.0,1.0,0.836,positive,Aligned
North,Hail,hotel,lodging,Apartments diamond crown,4.0,Good but need improvement like I got room where no table only one chair and no.tissue box.,en,good need improvement like got room table one chair notissue box,0.0,0.488,0.512,0.8126,positive,Aligned
North,Hail,hotel,lodging,Apartments diamond crown,4.0,Great,en,great,0.0,0.0,1.0,0.6249,positive,Aligned
North,Hail,hotel,lodging,Apartments diamond crown,4.0,"Still same
Clean and marvellous view gardens in front of hotel with kids area",en,still clean marvellous view gardens front hotel kids area,0.0,0.748,0.252,0.4019,positive,Aligned
North,Hail,hotel,lodging,شقق الماسة التاج للشقق الفندقية,4.6,The best accommodation experience in Hail so far. Staff are excellent. Breakfast included. Still to evaluate the rest of the services.,en,best accommodation experience hail far staff excellent breakfast included still evaluate rest services,0.0,0.521,0.479,0.8481,positive,Aligned
North,Hail,hotel,lodging,شقق الماسة التاج للشقق الفندقية,4.6,This is hotel apartment is great. The breakfast buffet is good but it is better if you prepare a different menu a day.😊,en,hotel apartment great breakfast buffet good better prepare different menu day😊,0.0,0.447,0.553,0.872,positive,Aligned
